Gene,Id_1,Id_2,SNPs,Sites,Length,Nuc_identity,Length_identity
Cluster_1828_aligned,HO_5096_0412_+_+_HO_5096_0412_01836_+_+_HO_5096_0412_01837_+_+_CO_F,S0385_+_+_S0385_01945_+_+_S0385_01946_+_+_CO_F,1,141,141,0.990543735224586,1
Cluster_4_aligned,Newman_+_+_Newman_01398_+_+_Newman_01399_+_+_CO_R,S0385_+_+_S0385_01418_+_+_S0385_01419_+_+_CO_R,20,915,974,0.978142076502732,0.939425051334702
Cluster_1917_aligned,HO_5096_0412_+_+_HO_5096_0412_02006_+_+_HO_5096_0412_02007_+_+_CO_R,Newman_+_+_Newman_02086_+_+_Newman_02087_+_+_CO_R,6,129,130,0.953488372093023,0.992307692307692
Cluster_633_aligned,MRSA252_+_+_MRSA252_00134_+_+_MRSA252_00135_+_+_CO_F,S0385_+_+_S0385_00153_+_+_S0385_00154_+_+_CO_F,6,368,368,0.971411858784504,0.998641304347826
Cluster_1007_aligned,HO_5096_0412_+_+_HO_5096_0412_00223_+_+_HO_5096_0412_00224_+_+_CO_F,S0385_+_+_S0385_00269_+_+_S0385_00270_+_+_CO_F,4,275,275,0.99030303030303,1
Cluster_1953_aligned,MRSA252_+_+_MRSA252_00051_+_+_MRSA252_00052_+_+_DT,MRSA252_+_+_MRSA252_01727_+_+_MRSA252_01728_+_+_DT,0,125,125,1,1
Cluster_1692_aligned,HO_5096_0412_+_+_HO_5096_0412_00837_+_+_HO_5096_0412_00838_+_+_CO_F,S0385_+_+_S0385_00971_+_+_S0385_00972_+_+_CO_F,4,159,159,0.970649895178197,1
Cluster_1107_aligned,HO_5096_0412_+_+_HO_5096_0412_01146_+_+_HO_5096_0412_01147_+_+_CO_F,S0385_+_+_S0385_01288_+_+_S0385_01289_+_+_CO_F,3,256,257,0.992202699416342,0.998702983138781
Cluster_585_aligned,Newman_+_+_Newman_02613_+_+_Newman_02614_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_02539_+_+_HO_5096_0412_02540_+_+_CO_R,4,382,383,0.989528795811518,0.997389033942559
Cluster_297_aligned,S0385_+_+_S0385_01515_+_+_S0385_01516_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_01409_+_+_HO_5096_0412_01410_+_+_CO_R,19,511,514,0.962818003913894,0.994163424124514
Cluster_1305_aligned,MRSA252_+_+_MRSA252_02592_+_+_MRSA252_02593_+_+_DT,S0385_+_+_S0385_02565_+_+_S0385_02566_+_+_DT,2,223,223,0.991031390134529,1
Cluster_1696_aligned,HO_5096_0412_+_+_HO_5096_0412_01530_+_+_HO_5096_0412_01532_+_+_CO_R,S0385_+_+_S0385_01633_+_+_S0385_01635_+_+_CO_R,0,158,158,1,1
Cluster_2686_aligned,HO_5096_0412_+_+_HO_5096_0412_01279_+_+_HO_5096_0412_01280_+_+_CO_F,S0385_+_+_S0385_02089_+_+_S0385_02090_+_+_CO_R_+_+_R,0,31,31,1,1
Cluster_771_aligned,S0385_+_+_S0385_02687_+_+_S0385_02688_+_+_CO_R,Newman_+_+_Newman_02705_+_+_Newman_02706_+_+_CO_R,13,333,335,0.958946682054683,0.994029850746269
Cluster_1923_aligned,HO_5096_0412_+_+_HO_5096_0412_02168_+_+_HO_5096_0412_02169_+_+_DT,S0385_+_+_S0385_02219_+_+_S0385_02220_+_+_DT,0,129,129,0.984165374677003,0.989664082687339
Cluster_965_aligned,MRSA252_+_+_MRSA252_01913_+_+_MRSA252_01914_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_01815_+_+_HO_5096_0412_01816_+_+_CO_R,10,282,283,0.964539007092199,0.996466431095406
Cluster_925_aligned,HO_5096_0412_+_+_HO_5096_0412_01568_+_+_HO_5096_0412_01569_+_+_CO_R,S0385_+_+_S0385_01671_+_+_S0385_01672_+_+_CO_R,3,292,292,0.993150684931507,1
Cluster_1805_aligned,HO_5096_0412_+_+_HO_5096_0412_00708_+_+_HO_5096_0412_00709_+_+_DP,S0385_+_+_S0385_00844_+_+_S0385_00845_+_+_DP,3,143,143,0.986013986013986,1
Cluster_2379_aligned,HO_5096_0412_+_+_HO_5096_0412_01644_+_+_HO_5096_0412_01645_+_+_CO_R,S0385_+_+_S0385_01747_+_+_S0385_01748_+_+_CO_R,0,67,67,1,1
Cluster_2187_aligned,HO_5096_0412_+_+_HO_5096_0412_00639_+_+_HO_5096_0412_00640_+_+_DT,S0385_+_+_S0385_00776_+_+_S0385_00777_+_+_DT,0,94,95,0.996491228070175,0.992982456140351
Cluster_2616_aligned,HO_5096_0412_+_+_HO_5096_0412_01533_+_+_HO_5096_0412_01534_+_+_CO_R,S0385_+_+_S0385_01636_+_+_S0385_01637_+_+_CO_R,0,40,40,0.9875,1
Cluster_2625_aligned,HO_5096_0412_+_+_HO_5096_0412_00561_+_+_HO_5096_0412_00562_+_+_CO_F,S0385_+_+_S0385_00700_+_+_S0385_00701_+_+_CO_F,0,39,39,1,1
Cluster_1325_aligned,HO_5096_0412_+_+_HO_5096_0412_00643_+_+_HO_5096_0412_00644_+_+_DP,S0385_+_+_S0385_00780_+_+_S0385_00781_+_+_DP,1,218,218,0.998470948012232,1
Cluster_1709_aligned,HO_5096_0412_+_+_HO_5096_0412_01236_+_+_HO_5096_0412_01237_+_+_CO_F,S0385_+_+_S0385_01361_+_+_S0385_01362_+_+_CO_F,0,156,156,1,1
Cluster_1335_aligned,S0385_+_+_S0385_01808_+_+_S0385_01809_+_+_DT,Newman_+_+_Newman_01725_+_+_Newman_01726_+_+_DT,10,215,217,0.964376973873098,0.992319508448541
Cluster_2188_aligned,HO_5096_0412_+_+_HO_5096_0412_02354_+_+_HO_5096_0412_02355_+_+_DT,S0385_+_+_S0385_02422_+_+_S0385_02423_+_+_DT,0,95,95,1,1
Cluster_1266_aligned,HO_5096_0412_+_+_HO_5096_0412_01499_+_+_HO_5096_0412_01500_+_+_CO_F,S0385_+_+_S0385_01602_+_+_S0385_01603_+_+_CO_F,0,229,229,0.997088791848617,1
Cluster_2413_aligned,HO_5096_0412_+_+_HO_5096_0412_01731_+_+_HO_5096_0412_01732_+_+_CO_R,S0385_+_+_S0385_01834_+_+_S0385_01835_+_+_CO_R,1,64,64,0.989583333333333,1
Cluster_2149_aligned,HO_5096_0412_+_+_HO_5096_0412_01796_+_+_HO_5096_0412_01797_+_+_CO_F,S0385_+_+_S0385_01910_+_+_S0385_01911_+_+_CO_F,4,97,100,0.938144329896907,0.97
Cluster_2484_aligned,HO_5096_0412_+_+_HO_5096_0412_02360_+_+_HO_5096_0412_02361_+_+_DT,S0385_+_+_S0385_02428_+_+_S0385_02429_+_+_DT,0,57,57,1,1
Cluster_166_aligned,MRSA252_+_+_MRSA252_01128_+_+_MRSA252_01129_+_+_CO_R,S0385_+_+_S0385_01180_+_+_S0385_01181_+_+_CO_R,2,609,609,0.996715927750411,1
Cluster_1704_aligned,HO_5096_0412_+_+_HO_5096_0412_01526_+_+_HO_5096_0412_01527_+_+_DP,S0385_+_+_S0385_01629_+_+_S0385_01630_+_+_DP,0,157,157,1,1
Cluster_1509_aligned,HO_5096_0412_+_+_HO_5096_0412_00200_+_+_HO_5096_0412_00201_+_+_CO_R,S0385_+_+_S0385_00246_+_+_S0385_00247_+_+_CO_R,5,185,186,0.971219606703478,0.996415770609319
Cluster_1556_aligned,MRSA252_+_+_MRSA252_01353_+_+_MRSA252_01354_+_+_CO_F,S0385_+_+_S0385_01376_+_+_S0385_01377_+_+_CO_F,0,180,180,0.983240223463687,0.997222222222222
Cluster_2155_aligned,HO_5096_0412_+_+_HO_5096_0412_00035_+_+_HO_5096_0412_00036_+_+_DP,MRSA252_+_+_MRSA252_00041_+_+_MRSA252_00042_+_+_DP,0,99,99,1,1
Cluster_2440_aligned,HO_5096_0412_+_+_HO_5096_0412_00143_+_+_HO_5096_0412_00144_+_+_DT,S0385_+_+_S0385_00188_+_+_S0385_00189_+_+_DT,1,61,61,0.983606557377049,1
Cluster_1804_aligned,HO_5096_0412_+_+_HO_5096_0412_00227_+_+_HO_5096_0412_00228_+_+_CO_F,S0385_+_+_S0385_00273_+_+_S0385_00274_+_+_CO_F,3,143,143,0.952239606915866,0.981351981351981
Cluster_780_aligned,MRSA252_+_+_MRSA252_02447_+_+_MRSA252_02448_+_+_DP,HO_5096_0412_+_+_HO_5096_0412_02359_+_+_HO_5096_0412_02360_+_+_DP,10,329,330,0.969604863221885,0.996969696969697
Cluster_1934_aligned,MRSA252_+_+_MRSA252_02777_+_+_MRSA252_02778_+_+_CO_R,S0385_+_+_S0385_02755_+_+_S0385_02756_+_+_CO_R,1,128,128,0.9921875,1
Cluster_2461_aligned,HO_5096_0412_+_+_HO_5096_0412_02245_+_+_HO_5096_0412_02246_+_+_DT,S0385_+_+_S0385_02310_+_+_S0385_02311_+_+_DT,2,59,59,0.949152542372881,1
Cluster_260_aligned,HO_5096_0412_+_+_HO_5096_0412_01417_+_+_HO_5096_0412_01419_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_01986_+_+_HO_5096_0412_01988_+_+_CO_R,28,537,540,0.947858472998138,0.994444444444444
Cluster_2427_aligned,HO_5096_0412_+_+_HO_5096_0412_02331_+_+_HO_5096_0412_02332_+_+_CO_R,S0385_+_+_S0385_02397_+_+_S0385_02398_+_+_CO_R,2,63,63,0.989417989417989,1
Cluster_2204_aligned,HO_5096_0412_+_+_HO_5096_0412_00311_+_+_HO_5096_0412_00312_+_+_DT,Newman_+_+_Newman_00365_+_+_Newman_00366_+_+_DT,6,91,92,0.934065934065934,0.989130434782609
Cluster_1434_aligned,HO_5096_0412_+_+_HO_5096_0412_01348_+_+_HO_5096_0412_01349_+_+_CO_R,S0385_+_+_S0385_01456_+_+_S0385_01457_+_+_CO_R,2,199,199,0.989949748743718,1
Cluster_1905_aligned,S0385_+_+_S0385_02281_+_+_S0385_02282_+_+_DT,Newman_+_+_Newman_02290_+_+_Newman_02291_+_+_DT,7,131,132,0.964376590330789,0.992424242424243
Cluster_2176_aligned,HO_5096_0412_+_+_HO_5096_0412_02335_+_+_HO_5096_0412_02336_+_+_CO_R,S0385_+_+_S0385_02402_+_+_S0385_02403_+_+_CO_R,1,97,97,0.989581048475543,0.989690721649485
Cluster_1902_aligned,HO_5096_0412_+_+_HO_5096_0412_02345_+_+_HO_5096_0412_02346_+_+_CO_R,S0385_+_+_S0385_02413_+_+_S0385_02414_+_+_CO_R,3,132,132,0.977272727272727,1
Cluster_557_aligned,MRSA252_+_+_MRSA252_02020_+_+_MRSA252_02021_+_+_CO_F,S0385_+_+_S0385_02032_+_+_S0385_02033_+_+_CO_F,2,390,390,0.989710575498878,0.997435897435897
Cluster_2216_aligned,HO_5096_0412_+_+_HO_5096_0412_02686_+_+_HO_5096_0412_02687_+_+_CO_R,S0385_+_+_S0385_02735_+_+_S0385_02736_+_+_CO_R,2,90,90,0.977777777777778,1
Cluster_896_aligned,MRSA252_+_+_MRSA252_01994_+_+_MRSA252_01995_+_+_CO_R,S0385_+_+_S0385_02006_+_+_S0385_02007_+_+_CO_R,9,302,302,0.969025250636216,0.997792494481236
Cluster_2211_aligned,HO_5096_0412_+_+_HO_5096_0412_02339_+_+_HO_5096_0412_02340_+_+_DT,S0385_+_+_S0385_02407_+_+_S0385_02408_+_+_DT,1,91,91,0.978021978021978,1
Cluster_2677_aligned,HO_5096_0412_+_+_HO_5096_0412_02284_+_+_HO_5096_0412_02285_+_+_CO_R,S0385_+_+_S0385_02350_+_+_S0385_02351_+_+_CO_R,0,32,32,0.989583333333333,1
Cluster_2492_aligned,HO_5096_0412_+_+_HO_5096_0412_01217_+_+_HO_5096_0412_01218_+_+_CO_F,MRSA252_+_+_MRSA252_01319_+_+_MRSA252_01320_+_+_CO_F,1,56,56,0.982142857142857,1
Cluster_1929_aligned,HO_5096_0412_+_+_HO_5096_0412_01200_+_+_HO_5096_0412_01201_+_+_CO_F,Newman_+_+_Newman_01315_+_+_Newman_01316_+_+_CO_F,0,128,128,1,1
Cluster_1349_aligned,HO_5096_0412_+_+_HO_5096_0412_01890_+_+_HO_5096_0412_01891_+_+_CO_R,Newman_+_+_Newman_01910_+_+_Newman_01911_+_+_CO_R,0,215,215,1,1
Cluster_360_aligned,MRSA252_+_+_MRSA252_01269_+_+_MRSA252_01270_+_+_CO_F,S0385_+_+_S0385_01324_+_+_S0385_01325_+_+_CO_F,5,474,474,0.966311411804646,0.985935302390999
Cluster_890_aligned,MRSA252_+_+_MRSA252_01019_+_+_MRSA252_01020_+_+_DP,S0385_+_+_S0385_01071_+_+_S0385_01072_+_+_DP,6,303,303,0.98019801980198,1
Cluster_2102_aligned,MRSA252_+_+_MRSA252_02474_+_+_MRSA252_02475_+_+_DT,S0385_+_+_S0385_02452_+_+_S0385_02453_+_+_DT,5,107,107,0.94392523364486,1
Cluster_167_aligned,S0385_+_+_S0385_00884_+_+_S0385_00885_+_+_DP,Newman_+_+_Newman_00810_+_+_Newman_00811_+_+_DP,28,596,611,0.956955733177446,0.975995635570104
Cluster_1238_aligned,HO_5096_0412_+_+_HO_5096_0412_00784_+_+_HO_5096_0412_00785_+_+_DT,S0385_+_+_S0385_00918_+_+_S0385_00919_+_+_DT,5,232,234,0.979885057471264,0.991452991452991
Cluster_1181_aligned,MRSA252_+_+_MRSA252_01212_+_+_MRSA252_01213_+_+_DT,S0385_+_+_S0385_01264_+_+_S0385_01265_+_+_DT,11,241,243,0.959922789702258,0.993141289437586
Cluster_435_aligned,S0385_+_+_S0385_01822_+_+_S0385_01823_+_+_CO_R,Newman_+_+_Newman_01739_+_+_Newman_01740_+_+_CO_R,7,439,440,0.987091875474563,0.997727272727273
Cluster_1925_aligned,MRSA252_+_+_MRSA252_01270_+_+_MRSA252_01271_+_+_CO_F,S0385_+_+_S0385_01325_+_+_S0385_01326_+_+_CO_F,2,128,129,0.984375,0.992248062015504
Cluster_555_aligned,MRSA252_+_+_MRSA252_02794_+_+_MRSA252_02795_+_+_DT,Newman_+_+_Newman_02789_+_+_Newman_02790_+_+_DT,41,390,391,0.919230769230769,0.997442455242967
Cluster_1049_aligned,MRSA252_+_+_MRSA252_00388_+_+_MRSA252_00389_+_+_CO_R,S0385_+_+_S0385_00456_+_+_S0385_00457_+_+_CO_R,12,260,273,0.953846153846154,0.952380952380952
Cluster_1034_aligned,HO_5096_0412_+_+_HO_5096_0412_02568_+_+_HO_5096_0412_02569_+_+_DP,S0385_+_+_S0385_02629_+_+_S0385_02630_+_+_DP,2,269,269,0.987608426270136,1
Cluster_931_aligned,HO_5096_0412_+_+_HO_5096_0412_01064_+_+_HO_5096_0412_01065_+_+_CO_F,S0385_+_+_S0385_01203_+_+_S0385_01204_+_+_CO_F,1,291,291,0.996563573883162,1
Cluster_211_aligned,HO_5096_0412_+_+_HO_5096_0412_00209_+_+_HO_5096_0412_00210_+_+_DP,S0385_+_+_S0385_00255_+_+_S0385_00256_+_+_DP,19,572,572,0.972610722610723,1
Cluster_791_aligned,Newman_+_+_Newman_00899_+_+_Newman_00900_+_+_CO_F,S0385_+_+_S0385_00974_+_+_S0385_00975_+_+_CO_F,30,326,328,0.935463171734474,0.990853658536585
Cluster_553_aligned,Newman_+_+_Newman_00412_+_+_Newman_00413_+_+_CO_R,S0385_+_+_S0385_00486_+_+_S0385_00487_+_+_CO_R,4,392,392,0.989795918367347,1
Cluster_578_aligned,HO_5096_0412_+_+_HO_5096_0412_02346_+_+_HO_5096_0412_02348_+_+_DP,S0385_+_+_S0385_02414_+_+_S0385_02416_+_+_DP,4,384,384,0.987847222222222,1
Cluster_2004_aligned,HO_5096_0412_+_+_HO_5096_0412_00695_+_+_HO_5096_0412_00696_+_+_CO_F,S0385_+_+_S0385_00831_+_+_S0385_00832_+_+_CO_F,10,118,118,0.911016949152542,1
Cluster_1762_aligned,HO_5096_0412_+_+_HO_5096_0412_01659_+_+_HO_5096_0412_01660_+_+_CO_R,S0385_+_+_S0385_01762_+_+_S0385_01763_+_+_CO_R,0,150,150,0.997777777777778,1
Cluster_1134_aligned,HO_5096_0412_+_+_HO_5096_0412_00343_+_+_HO_5096_0412_00344_+_+_CO_R,Newman_+_+_Newman_00397_+_+_Newman_00398_+_+_CO_R,18,251,251,0.928286852589641,1
Cluster_2078_aligned,MRSA252_+_+_MRSA252_00934_+_+_MRSA252_00935_+_+_DP,Newman_+_+_Newman_00906_+_+_Newman_00907_+_+_DP,0,109,110,0.995412844036697,0.990909090909091
Cluster_958_aligned,S0385_+_+_S0385_02544_+_+_S0385_02545_+_+_DP,Newman_+_+_Newman_02558_+_+_Newman_02559_+_+_DP,3,285,286,0.99180462894325,0.995337995337995
Cluster_1050_aligned,MRSA252_+_+_MRSA252_01046_+_+_MRSA252_01047_+_+_DT,S0385_+_+_S0385_01097_+_+_S0385_01098_+_+_DT,2,264,269,0.991137611860045,0.978934324659232
Cluster_1734_aligned,HO_5096_0412_+_+_HO_5096_0412_00700_+_+_HO_5096_0412_00701_+_+_CO_F,S0385_+_+_S0385_00836_+_+_S0385_00837_+_+_CO_F,1,153,153,0.997821350762527,1
Cluster_1174_aligned,HO_5096_0412_+_+_HO_5096_0412_00331_+_+_HO_5096_0412_00332_+_+_DP,S0385_+_+_S0385_00446_+_+_S0385_00447_+_+_DP,2,243,244,0.987654320987654,0.995901639344262
Cluster_616_aligned,S0385_+_+_S0385_02620_+_+_S0385_02621_+_+_CO_F,Newman_+_+_Newman_02634_+_+_Newman_02635_+_+_CO_F,13,372,373,0.96505376344086,0.997319034852547
Cluster_482_aligned,HO_5096_0412_+_+_HO_5096_0412_00085_+_+_HO_5096_0412_00086_+_+_CO_R,S0385_+_+_S0385_00129_+_+_S0385_00130_+_+_CO_R,14,420,420,0.969047619047619,1
Cluster_1422_aligned,HO_5096_0412_+_+_HO_5096_0412_01261_+_+_HO_5096_0412_01262_+_+_DT,S0385_+_+_S0385_01385_+_+_S0385_01386_+_+_DT,3,202,202,0.985148514851485,1
Cluster_2576_aligned,HO_5096_0412_+_+_HO_5096_0412_01201_+_+_HO_5096_0412_01202_+_+_CO_F,Newman_+_+_Newman_01316_+_+_Newman_01317_+_+_CO_F,0,45,45,1,1
Cluster_192_aligned,HO_5096_0412_+_+_HO_5096_0412_00548_+_+_HO_5096_0412_00549_+_+_CO_F,S0385_+_+_S0385_00679_+_+_S0385_00680_+_+_CO_F,12,586,586,0.985210466439135,1
Cluster_1096_aligned,HO_5096_0412_+_+_HO_5096_0412_01069_+_+_HO_5096_0412_01070_+_+_CO_F,S0385_+_+_S0385_01208_+_+_S0385_01209_+_+_CO_F,4,259,259,0.987089924833116,0.997425997425997
Cluster_2111_aligned,HO_5096_0412_+_+_HO_5096_0412_02152_+_+_HO_5096_0412_02153_+_+_CO_R,S0385_+_+_S0385_02203_+_+_S0385_02204_+_+_CO_R,0,106,106,1,1
Cluster_2054_aligned,HO_5096_0412_+_+_HO_5096_0412_01544_+_+_HO_5096_0412_01545_+_+_CO_R,S0385_+_+_S0385_01647_+_+_S0385_01648_+_+_CO_R,0,112,112,0.99702380952381,1
Cluster_309_aligned,HO_5096_0412_+_+_HO_5096_0412_01095_+_+_HO_5096_0412_01096_+_+_CO_F,Newman_+_+_Newman_01213_+_+_Newman_01214_+_+_CO_F,3,505,510,0.95578221806084,0.982352941176471
Cluster_2294_aligned,HO_5096_0412_+_+_HO_5096_0412_01706_+_+_HO_5096_0412_01707_+_+_DP,S0385_+_+_S0385_01809_+_+_S0385_01810_+_+_DP,1,79,79,0.991561181434599,1
Cluster_1334_aligned,Newman_+_+_Newman_01813_+_+_Newman_01814_+_+_DT,S0385_+_+_S0385_01911_+_+_S0385_01912_+_+_DT,6,196,218,0.969387755102041,0.899082568807339
Cluster_2274_aligned,HO_5096_0412_+_+_HO_5096_0412_01493_+_+_HO_5096_0412_01494_+_+_DP,S0385_+_+_S0385_01596_+_+_S0385_01597_+_+_DP,0,81,81,1,1
Cluster_2451_aligned,HO_5096_0412_+_+_HO_5096_0412_01283_+_+_HO_5096_0412_01284_+_+_CO_F,S0385_+_+_S0385_02084_+_+_S0385_02085_+_+_CO_R_+_+_R,0,60,60,1,1
Cluster_1250_aligned,HO_5096_0412_+_+_HO_5096_0412_00240_+_+_HO_5096_0412_00241_+_+_CO_R,S0385_+_+_S0385_00286_+_+_S0385_00287_+_+_CO_R,3,231,231,0.988455988455988,1
Cluster_1657_aligned,HO_5096_0412_+_+_HO_5096_0412_00921_+_+_HO_5096_0412_00922_+_+_DP,S0385_+_+_S0385_01062_+_+_S0385_01063_+_+_DP,2,164,164,0.991869918699187,1
Cluster_2166_aligned,HO_5096_0412_+_+_HO_5096_0412_00634_+_+_HO_5096_0412_00635_+_+_DT,S0385_+_+_S0385_00771_+_+_S0385_00772_+_+_DT,5,98,98,0.959183673469388,1
Cluster_1293_aligned,HO_5096_0412_+_+_HO_5096_0412_00766_+_+_HO_5096_0412_00767_+_+_DP,S0385_+_+_S0385_00901_+_+_S0385_00902_+_+_DP,1,224,224,0.994027418659772,0.995535714285714
Cluster_2130_aligned,HO_5096_0412_+_+_HO_5096_0412_00475_+_+_HO_5096_0412_00476_+_+_DP,S0385_+_+_S0385_00606_+_+_S0385_00607_+_+_DP,1,103,103,0.993527508090615,1
Cluster_534_aligned,MRSA252_+_+_MRSA252_01438_+_+_MRSA252_01439_+_+_CO_R,S0385_+_+_S0385_01463_+_+_S0385_01464_+_+_CO_R,4,400,400,0.955524769101595,0.995
Cluster_1937_aligned,HO_5096_0412_+_+_HO_5096_0412_01711_+_+_HO_5096_0412_01712_+_+_CO_R,S0385_+_+_S0385_01814_+_+_S0385_01815_+_+_CO_R,0,127,127,0.994750656167979,1
Cluster_829_aligned,HO_5096_0412_+_+_HO_5096_0412_00696_+_+_HO_5096_0412_00697_+_+_DT,S0385_+_+_S0385_00832_+_+_S0385_00833_+_+_DT,14,316,316,0.945147679324895,1
Cluster_1379_aligned,HO_5096_0412_+_+_HO_5096_0412_00905_+_+_HO_5096_0412_00906_+_+_DP,S0385_+_+_S0385_01049_+_+_S0385_01050_+_+_DP,1,209,209,0.995215311004785,1
Cluster_2088_aligned,HO_5096_0412_+_+_HO_5096_0412_01127_+_+_HO_5096_0412_01128_+_+_CO_F,S0385_+_+_S0385_01267_+_+_S0385_01268_+_+_CO_F,0,108,108,1,1
Cluster_807_aligned,MRSA252_+_+_MRSA252_01365_+_+_MRSA252_01366_+_+_CO_R,MRSA252_+_+_MRSA252_02512_+_+_MRSA252_02513_+_+_CO_R,14,301,324,0.953123597018946,0.921296296296296
Cluster_1475_aligned,HO_5096_0412_+_+_HO_5096_0412_02135_+_+_HO_5096_0412_02136_+_+_DP,S0385_+_+_S0385_02186_+_+_S0385_02187_+_+_DP,1,193,193,0.998272884283247,1
Cluster_488_aligned,HO_5096_0412_+_+_HO_5096_0412_01557_+_+_HO_5096_0412_01558_+_+_DP,Newman_+_+_Newman_01575_+_+_Newman_01576_+_+_DP,1,418,418,0.997607655502392,1
Cluster_1408_aligned,S0385_+_+_S0385_00119_+_+_S0385_00120_+_+_CO_F,Newman_+_+_Newman_00045_+_+_Newman_00046_+_+_CO_F,12,204,205,0.938725490196078,0.995121951219512
Cluster_1842_aligned,MRSA252_+_+_MRSA252_02669_+_+_MRSA252_02670_+_+_DT,S0385_+_+_S0385_02649_+_+_S0385_02650_+_+_DT,1,138,140,0.981884057971014,0.985714285714286
Cluster_389_aligned,Newman_+_+_Newman_01871_+_+_Newman_01872_+_+_DT,S0385_+_+_S0385_01958_+_+_S0385_01959_+_+_DT,24,451,465,0.966051849335522,0.977777777777778
Cluster_2467_aligned,MRSA252_+_+_MRSA252_00895_+_+_MRSA252_00896_+_+_DT,S0385_+_+_S0385_00943_+_+_S0385_00944_+_+_DT,0,59,59,0.982758620689655,0.988700564971751
Cluster_1371_aligned,Newman_+_+_Newman_00075_+_+_Newman_00076_+_+_CO_F,S0385_+_+_S0385_00145_+_+_S0385_00146_+_+_CO_F,3,211,211,0.979387647634093,0.996840442338073
Cluster_1494_aligned,HO_5096_0412_+_+_HO_5096_0412_01951_+_+_HO_5096_0412_01952_+_+_DT,S0385_+_+_S0385_02055_+_+_S0385_02056_+_+_DT,5,189,189,0.975308641975309,1
Cluster_2298_aligned,HO_5096_0412_+_+_HO_5096_0412_02715_+_+_HO_5096_0412_02716_+_+_CO_R,S0385_+_+_S0385_02763_+_+_S0385_02764_+_+_CO_R,2,78,78,0.982905982905983,1
Cluster_859_aligned,HO_5096_0412_+_+_HO_5096_0412_00852_+_+_HO_5096_0412_00853_+_+_CO_F,S0385_+_+_S0385_01000_+_+_S0385_01001_+_+_CO_F,6,310,310,0.986021505376344,1
Cluster_760_aligned,Newman_+_+_Newman_00186_+_+_Newman_00187_+_+_CO_F,S0385_+_+_S0385_00258_+_+_S0385_00259_+_+_CO_F,17,337,338,0.95825974701247,0.99112426035503
Cluster_1491_aligned,HO_5096_0412_+_+_HO_5096_0412_00197_+_+_HO_5096_0412_00198_+_+_DP,S0385_+_+_S0385_00243_+_+_S0385_00244_+_+_DP,0,189,189,1,1
Cluster_348_aligned,MRSA252_+_+_MRSA252_01718_+_+_MRSA252_01719_+_+_CO_R,S0385_+_+_S0385_01740_+_+_S0385_01741_+_+_CO_R,4,486,486,0.991769547325103,1
Cluster_1736_aligned,HO_5096_0412_+_+_HO_5096_0412_00988_+_+_HO_5096_0412_00989_+_+_DT,S0385_+_+_S0385_01130_+_+_S0385_01131_+_+_DT,5,153,153,0.973856209150327,1
Cluster_1945_aligned,HO_5096_0412_+_+_HO_5096_0412_01506_+_+_HO_5096_0412_01507_+_+_DT,S0385_+_+_S0385_01609_+_+_S0385_01610_+_+_DT,1,126,126,0.986772486772487,1
Cluster_2254_aligned,HO_5096_0412_+_+_HO_5096_0412_01618_+_+_HO_5096_0412_01619_+_+_DP,S0385_+_+_S0385_01721_+_+_S0385_01722_+_+_DP,0,84,84,1,1
Cluster_2551_aligned,HO_5096_0412_+_+_HO_5096_0412_00459_+_+_HO_5096_0412_00460_+_+_CO_F,S0385_+_+_S0385_00590_+_+_S0385_00591_+_+_CO_F,0,47,47,1,1
Cluster_1443_aligned,HO_5096_0412_+_+_HO_5096_0412_00206_+_+_HO_5096_0412_00207_+_+_CO_R,Newman_+_+_Newman_00180_+_+_Newman_00181_+_+_CO_R,7,197,197,0.954314720812183,1
Cluster_1616_aligned,HO_5096_0412_+_+_HO_5096_0412_02595_+_+_HO_5096_0412_02596_+_+_DT,S0385_+_+_S0385_02651_+_+_S0385_02652_+_+_DT,10,170,170,0.941037243299687,0.998039215686275
Cluster_1386_aligned,HO_5096_0412_+_+_HO_5096_0412_00615_+_+_HO_5096_0412_00616_+_+_DT,S0385_+_+_S0385_00753_+_+_S0385_00754_+_+_DT,17,206,209,0.942840406066097,0.974481658692185
Cluster_354_aligned,HO_5096_0412_+_+_HO_5096_0412_01260_+_+_HO_5096_0412_01261_+_+_CO_F,S0385_+_+_S0385_01384_+_+_S0385_01385_+_+_CO_F,15,478,481,0.97075060490387,0.995148995148995
Cluster_262_aligned,MRSA252_+_+_MRSA252_00344_+_+_MRSA252_00345_+_+_DP,S0385_+_+_S0385_00434_+_+_S0385_00435_+_+_DP,25,538,539,0.955390334572491,0.998144712430427
Cluster_903_aligned,S0385_+_+_S0385_01237_+_+_S0385_01238_+_+_DP,HO_5096_0412_+_+_HO_5096_0412_01097_+_+_HO_5096_0412_01098_+_+_DP,7,298,299,0.976510067114094,0.996655518394649
Cluster_2027_aligned,HO_5096_0412_+_+_HO_5096_0412_00611_+_+_HO_5096_0412_00612_+_+_CO_F,S0385_+_+_S0385_00749_+_+_S0385_00750_+_+_CO_F,0,115,115,1,1
